initialRegeneration,time,Down > 0
Up Clock @ error|0 waitClock|0,91.0,0.000856433
Up Clock @ error|0 waitClock|0,91.5,0.000873451
Up Clock @ error|0 waitClock|0,92.0,0.000890702
Up Clock @ error|0 waitClock|0,92.5,0.000908186
Up Clock @ error|0 waitClock|0,93.0,0.000925906
Up Clock @ error|0 waitClock|0,93.5,0.000943864
Up Clock @ error|0 waitClock|0,94.0,0.000962060
Up Clock @ error|0 waitClock|0,94.5,0.000980497
Up Clock @ error|0 waitClock|0,95.0,0.000999177
Up Clock @ error|0 waitClock|0,95.5,0.001018100
Up Clock @ error|0 waitClock|0,96.0,0.001037268
Up Clock @ error|0 waitClock|0,96.5,0.001056684
Up Clock @ error|0 waitClock|0,97.0,0.001076348
Up Clock @ error|0 waitClock|0,97.5,0.001096263
Up Clock @ error|0 waitClock|0,98.0,0.001116429
Up Clock @ error|0 waitClock|0,98.5,0.001136849
Up Clock @ error|0 waitClock|0,99.0,0.001157524
Up Clock @ error|0 waitClock|0,99.5,0.001178455
Up Clock @ error|0 waitClock|0,100.0,0.001199645
Up Clock @ error|0 waitClock|0,100.5,0.001221094
Up Clock @ error|0 waitClock|0,101.0,0.001242805
Up Clock @ error|0 waitClock|0,101.5,0.001264779
Up Clock @ error|0 waitClock|0,102.0,0.001287017
Up Clock @ error|0 waitClock|0,102.5,0.001309522
Up Clock @ error|0 waitClock|0,103.0,0.001332294
Up Clock @ error|0 waitClock|0,103.5,0.001355336
Up Clock @ error|0 waitClock|0,104.0,0.001378648
Up Clock @ error|0 waitClock|0,104.5,0.001402233
Up Clock @ error|0 waitClock|0,105.0,0.001426092
Up Clock @ error|0 waitClock|0,105.5,0.001450226
Up Clock @ error|0 waitClock|0,106.0,0.001474637
Up Clock @ error|0 waitClock|0,106.5,0.001499327
Up Clock @ error|0 waitClock|0,107.0,0.001524297
Up Clock @ error|0 waitClock|0,107.5,0.001549548
Up Clock @ error|0 waitClock|0,108.0,0.001575083
Up Clock @ error|0 waitClock|0,108.5,0.001600903
Up Clock @ error|0 waitClock|0,109.0,0.001627008
Up Clock @ error|0 waitClock|0,109.5,0.001653402
Up Clock @ error|0 waitClock|0,110.0,0.001680085
Up Clock @ error|0 waitClock|0,110.5,0.001707058
Up Clock @ error|0 waitClock|0,111.0,0.001734324
Up Clock @ error|0 waitClock|0,111.5,0.001761884
Up Clock @ error|0 waitClock|0,112.0,0.001789739
Up Clock @ error|0 waitClock|0,112.5,0.001817891
Up Clock @ error|0 waitClock|0,113.0,0.001846341
Up Clock @ error|0 waitClock|0,113.5,0.001875091
Up Clock @ error|0 waitClock|0,114.0,0.001904142
Up Clock @ error|0 waitClock|0,114.5,0.001933496
Up Clock @ error|0 waitClock|0,115.0,0.001963155
Up Clock @ error|0 waitClock|0,115.5,0.001993118
Up Clock @ error|0 waitClock|0,116.0,0.002023390
Up Clock @ error|0 waitClock|0,116.5,0.002053969
Up Clock @ error|0 waitClock|0,117.0,0.002084859
Up Clock @ error|0 waitClock|0,117.5,0.002116060
Up Clock @ error|0 waitClock|0,118.0,0.002147575
Up Clock @ error|0 waitClock|0,118.5,0.002179403
Up Clock @ error|0 waitClock|0,119.0,0.002211548
Up Clock @ error|0 waitClock|0,119.5,0.002244010
Up Clock @ error|0 waitClock|0,120.0,0.002276790
Up Clock @ error|0 waitClock|0,120.5,0.002309891
Up Clock @ error|0 waitClock|0,121.0,0.002343314
Up Clock @ error|0 waitClock|0,121.5,0.002377059
Up Clock @ error|0 waitClock|0,122.0,0.002411129
Up Clock @ error|0 waitClock|0,122.5,0.002445524
Up Clock @ error|0 waitClock|0,123.0,0.002480247
Up Clock @ error|0 waitClock|0,123.5,0.002515298
Up Clock @ error|0 waitClock|0,124.0,0.002550679
Up Clock @ error|0 waitClock|0,124.5,0.002586392
Up Clock @ error|0 waitClock|0,125.0,0.002622438
Up Clock @ error|0 waitClock|0,125.5,0.002658817
Up Clock @ error|0 waitClock|0,126.0,0.002695532
Up Clock @ error|0 waitClock|0,126.5,0.002732584
Up Clock @ error|0 waitClock|0,127.0,0.002769974
Up Clock @ error|0 waitClock|0,127.5,0.002807704
Up Clock @ error|0 waitClock|0,128.0,0.002845775
Up Clock @ error|0 waitClock|0,128.5,0.002884188
Up Clock @ error|0 waitClock|0,129.0,0.002922944
Up Clock @ error|0 waitClock|0,129.5,0.002962046
Up Clock @ error|0 waitClock|0,130.0,0.003001494
Up Clock @ error|0 waitClock|0,130.5,0.003041289
Up Clock @ error|0 waitClock|0,131.0,0.003081434
Up Clock @ error|0 waitClock|0,131.5,0.003121928
Up Clock @ error|0 waitClock|0,132.0,0.003162774
Up Clock @ error|0 waitClock|0,132.5,0.003203973
Up Clock @ error|0 waitClock|0,133.0,0.003245527
Up Clock @ error|0 waitClock|0,133.5,0.003287435
Up Clock @ error|0 waitClock|0,134.0,0.003329701
Up Clock @ error|0 waitClock|0,134.5,0.003372324
Up Clock @ error|0 waitClock|0,135.0,0.003415307
Up Clock @ error|0 waitClock|0,135.5,0.003458650
Up Clock @ error|0 waitClock|0,136.0,0.003502355
Up Clock @ error|0 waitClock|0,136.5,0.003546423
Up Clock @ error|0 waitClock|0,137.0,0.003590856
Up Clock @ error|0 waitClock|0,137.5,0.003635654
Up Clock @ error|0 waitClock|0,138.0,0.003680819
Up Clock @ error|0 waitClock|0,138.5,0.003726353
Up Clock @ error|0 waitClock|0,139.0,0.003772255
Up Clock @ error|0 waitClock|0,139.5,0.003818528
Up Clock @ error|0 waitClock|0,140.0,0.003865173
Up Clock @ error|0 waitClock|0,140.5,0.003912191
Up Clock @ error|0 waitClock|0,141.0,0.003959583
Up Clock @ error|0 waitClock|0,141.5,0.004007350
Up Clock @ error|0 waitClock|0,142.0,0.004055494
Up Clock @ error|0 waitClock|0,142.5,0.004104016
Up Clock @ error|0 waitClock|0,143.0,0.004152917
Up Clock @ error|0 waitClock|0,143.5,0.004202198
Up Clock @ error|0 waitClock|0,144.0,0.004251861
Up Clock @ error|0 waitClock|0,144.5,0.004301906
Up Clock @ error|0 waitClock|0,145.0,0.004352334
Up Clock @ error|0 waitClock|0,145.5,0.004403148
Up Clock @ error|0 waitClock|0,146.0,0.004454348
Up Clock @ error|0 waitClock|0,146.5,0.004505934
Up Clock @ error|0 waitClock|0,147.0,0.004557910
Up Clock @ error|0 waitClock|0,147.5,0.004610274
Up Clock @ error|0 waitClock|0,148.0,0.004663029
Up Clock @ error|0 waitClock|0,148.5,0.004716176
Up Clock @ error|0 waitClock|0,149.0,0.004769716
Up Clock @ error|0 waitClock|0,149.5,0.004823650
Up Clock @ error|0 waitClock|0,150.0,0.004877979
Up Clock @ error|0 waitClock|0,150.5,0.004932704
Up Clock @ error|0 waitClock|0,151.0,0.004987826
Up Clock @ error|0 waitClock|0,151.5,0.005043347
Up Clock @ error|0 waitClock|0,152.0,0.005099267
Up Clock @ error|0 waitClock|0,152.5,0.005155587
Up Clock @ error|0 waitClock|0,153.0,0.005212310
Up Clock @ error|0 waitClock|0,153.5,0.005269435
Up Clock @ error|0 waitClock|0,154.0,0.005326964
Up Clock @ error|0 waitClock|0,154.5,0.005384897
Up Clock @ error|0 waitClock|0,155.0,0.005443237
Up Clock @ error|0 waitClock|0,155.5,0.005501983
Up Clock @ error|0 waitClock|0,156.0,0.005561137
