initialRegeneration,time,Down > 0
Up Clock @ waitClock|0,0,0.000000000
Up Clock @ waitClock|0,1,0.000002476
Up Clock @ waitClock|0,2,0.000009885
Up Clock @ waitClock|0,3,0.000022202
Up Clock @ waitClock|0,4,0.000039400
Up Clock @ waitClock|0,5,0.000061453
Up Clock @ waitClock|0,6,0.000088335
Up Clock @ waitClock|0,7,0.000120020
Up Clock @ waitClock|0,8,0.000156483
Up Clock @ waitClock|0,9,0.000197696
Up Clock @ waitClock|0,10,0.000243636
Up Clock @ waitClock|0,11,0.000294276
Up Clock @ waitClock|0,12,0.000349591
Up Clock @ waitClock|0,13,0.000409555
Up Clock @ waitClock|0,14,0.000474145
Up Clock @ waitClock|0,15,0.000543334
Up Clock @ waitClock|0,16,0.000617097
Up Clock @ waitClock|0,17,0.000695411
Up Clock @ waitClock|0,18,0.000778250
Up Clock @ waitClock|0,19,0.000865589
Up Clock @ waitClock|0,20,0.000957405
Up Clock @ waitClock|0,21,0.001053672
Up Clock @ waitClock|0,22,0.001154367
Up Clock @ waitClock|0,23,0.001259465
Up Clock @ waitClock|0,24,0.001368942
Up Clock @ waitClock|0,25,0.001482775
Up Clock @ waitClock|0,26,0.001600939
Up Clock @ waitClock|0,27,0.001723411
Up Clock @ waitClock|0,28,0.001850168
Up Clock @ waitClock|0,29,0.001981185
Up Clock @ waitClock|0,30,0.002116439
Up Clock @ waitClock|0,31,0.002255907
Up Clock @ waitClock|0,32,0.002399566
Up Clock @ waitClock|0,33,0.002547393
Up Clock @ waitClock|0,34,0.002699364
Up Clock @ waitClock|0,35,0.002855457
Up Clock @ waitClock|0,36,0.003015649
Up Clock @ waitClock|0,37,0.003179917
Up Clock @ waitClock|0,38,0.003348238
Up Clock @ waitClock|0,39,0.003520591
Up Clock @ waitClock|0,40,0.003696953
Up Clock @ waitClock|0,41,0.003877301
Up Clock @ waitClock|0,42,0.004061614
Up Clock @ waitClock|0,43,0.004249869
Up Clock @ waitClock|0,44,0.004442044
Up Clock @ waitClock|0,45,0.004638117
Up Clock @ waitClock|0,46,0.004838067
Up Clock @ waitClock|0,47,0.005041872
Up Clock @ waitClock|0,48,0.005249509
Up Clock @ waitClock|0,49,0.005460959
Up Clock @ waitClock|0,50,0.005676199
Up Clock @ waitClock|0,51,0.005895208
Up Clock @ waitClock|0,52,0.006117964
Up Clock @ waitClock|0,53,0.006344448
Up Clock @ waitClock|0,54,0.006574637
Up Clock @ waitClock|0,55,0.006808510
Up Clock @ waitClock|0,56,0.007046047
Up Clock @ waitClock|0,57,0.007287228
Up Clock @ waitClock|0,58,0.007532031
Up Clock @ waitClock|0,59,0.007780436
Up Clock @ waitClock|0,60,0.008032422
Up Clock @ waitClock|0,61,0.008287969
Up Clock @ waitClock|0,62,0.008547057
Up Clock @ waitClock|0,63,0.008809665
Up Clock @ waitClock|0,64,0.009075774
Up Clock @ waitClock|0,65,0.009345363
Up Clock @ waitClock|0,66,0.009618412
Up Clock @ waitClock|0,67,0.009894902
Up Clock @ waitClock|0,68,0.010174814
Up Clock @ waitClock|0,69,0.010458126
Up Clock @ waitClock|0,70,0.010744820
Up Clock @ waitClock|0,71,0.011034876
Up Clock @ waitClock|0,72,0.011328274
Up Clock @ waitClock|0,73,0.011624997
Up Clock @ waitClock|0,74,0.011925023
Up Clock @ waitClock|0,75,0.012228335
Up Clock @ waitClock|0,76,0.012534912
Up Clock @ waitClock|0,77,0.012844737
Up Clock @ waitClock|0,78,0.013157789
Up Clock @ waitClock|0,79,0.013474051
Up Clock @ waitClock|0,80,0.013793504
Up Clock @ waitClock|0,81,0.014116129
Up Clock @ waitClock|0,82,0.014441907
Up Clock @ waitClock|0,83,0.014770821
Up Clock @ waitClock|0,84,0.015102851
Up Clock @ waitClock|0,85,0.015437979
Up Clock @ waitClock|0,86,0.015776187
Up Clock @ waitClock|0,87,0.016117458
Up Clock @ waitClock|0,88,0.016461773
Up Clock @ waitClock|0,89,0.016809113
Up Clock @ waitClock|0,90,0.017159462
Up Clock @ waitClock|0,91,0.017512801
Up Clock @ waitClock|0,92,0.017869112
Up Clock @ waitClock|0,93,0.018228379
Up Clock @ waitClock|0,94,0.018590582
Up Clock @ waitClock|0,95,0.018955706
Up Clock @ waitClock|0,96,0.019323732
Up Clock @ waitClock|0,97,0.019694644
Up Clock @ waitClock|0,98,0.020068423
Up Clock @ waitClock|0,99,0.020445053
Up Clock @ waitClock|0,100,0.020824517
Up Clock @ waitClock|0,101,0.021206797
Up Clock @ waitClock|0,102,0.021591877
Up Clock @ waitClock|0,103,0.021979740
Up Clock @ waitClock|0,104,0.022370369
Up Clock @ waitClock|0,105,0.022763747
Up Clock @ waitClock|0,106,0.023159858
Up Clock @ waitClock|0,107,0.023558685
Up Clock @ waitClock|0,108,0.023960211
Up Clock @ waitClock|0,109,0.024364421
Up Clock @ waitClock|0,110,0.024771298
Up Clock @ waitClock|0,111,0.025180826
Up Clock @ waitClock|0,112,0.025592987
Up Clock @ waitClock|0,113,0.026007768
Up Clock @ waitClock|0,114,0.026425150
Up Clock @ waitClock|0,115,0.026845119
Up Clock @ waitClock|0,116,0.027267658
