initialRegeneration,time,Down + Detected + Rej > 0
Up Clock @ waitClock|0,0.0,0.000000000
Up Clock @ waitClock|0,0.5,0.000000619
Up Clock @ waitClock|0,1.0,0.000002472
Up Clock @ waitClock|0,1.5,0.000005536
Up Clock @ waitClock|0,2.0,0.000009775
Up Clock @ waitClock|0,2.5,0.000015142
Up Clock @ waitClock|0,3.0,0.000021587
Up Clock @ waitClock|0,3.5,0.000029053
Up Clock @ waitClock|0,4.0,0.000037484
Up Clock @ waitClock|0,4.5,0.000046822
Up Clock @ waitClock|0,5.0,0.000057010
Up Clock @ waitClock|0,5.5,0.000067993
Up Clock @ waitClock|0,6.0,0.000079716
Up Clock @ waitClock|0,6.5,0.000092129
Up Clock @ waitClock|0,7.0,0.000105183
Up Clock @ waitClock|0,7.5,0.000118830
Up Clock @ waitClock|0,8.0,0.000133027
Up Clock @ waitClock|0,8.5,0.000147734
Up Clock @ waitClock|0,9.0,0.000162910
Up Clock @ waitClock|0,9.5,0.000178519
Up Clock @ waitClock|0,10.0,0.000194528
Up Clock @ waitClock|0,10.5,0.000210904
Up Clock @ waitClock|0,11.0,0.000227617
Up Clock @ waitClock|0,11.5,0.000244641
Up Clock @ waitClock|0,12.0,0.000261949
Up Clock @ waitClock|0,12.5,0.000279516
Up Clock @ waitClock|0,13.0,0.000297321
Up Clock @ waitClock|0,13.5,0.000315343
Up Clock @ waitClock|0,14.0,0.000333562
Up Clock @ waitClock|0,14.5,0.000351960
Up Clock @ waitClock|0,15.0,0.000370521
Up Clock @ waitClock|0,15.5,0.000389229
Up Clock @ waitClock|0,16.0,0.000408069
Up Clock @ waitClock|0,16.5,0.000427029
Up Clock @ waitClock|0,17.0,0.000446095
Up Clock @ waitClock|0,17.5,0.000465256
Up Clock @ waitClock|0,18.0,0.000484501
Up Clock @ waitClock|0,18.5,0.000503822
Up Clock @ waitClock|0,19.0,0.000523207
Up Clock @ waitClock|0,19.5,0.000542649
Up Clock @ waitClock|0,20.0,0.000562139
Up Clock @ waitClock|0,20.5,0.000581671
Up Clock @ waitClock|0,21.0,0.000601238
Up Clock @ waitClock|0,21.5,0.000620833
Up Clock @ waitClock|0,22.0,0.000640450
Up Clock @ waitClock|0,22.5,0.000660083
Up Clock @ waitClock|0,23.0,0.000679729
Up Clock @ waitClock|0,23.5,0.000699382
Up Clock @ waitClock|0,24.0,0.000719038
Up Clock @ waitClock|0,24.5,0.000738693
Up Clock @ waitClock|0,25.0,0.000758342
Up Clock @ waitClock|0,25.5,0.000777984
Up Clock @ waitClock|0,26.0,0.000797614
Up Clock @ waitClock|0,26.5,0.000817229
Up Clock @ waitClock|0,27.0,0.000836828
Up Clock @ waitClock|0,27.5,0.000856407
Up Clock @ waitClock|0,28.0,0.000875964
Up Clock @ waitClock|0,28.5,0.000895496
Up Clock @ waitClock|0,29.0,0.000915003
Up Clock @ waitClock|0,29.5,0.000934482
Up Clock @ waitClock|0,30.0,0.000953931
Up Clock @ waitClock|0,30.5,0.000973349
Up Clock @ waitClock|0,31.0,0.000992734
Up Clock @ waitClock|0,31.5,0.001012085
Up Clock @ waitClock|0,32.0,0.001031401
Up Clock @ waitClock|0,32.5,0.001050681
Up Clock @ waitClock|0,33.0,0.001069924
Up Clock @ waitClock|0,33.5,0.001089128
Up Clock @ waitClock|0,34.0,0.001108293
Up Clock @ waitClock|0,34.5,0.001127418
Up Clock @ waitClock|0,35.0,0.001146502
Up Clock @ waitClock|0,35.5,0.001165545
Up Clock @ waitClock|0,36.0,0.001184546
Up Clock @ waitClock|0,36.5,0.001203505
Up Clock @ waitClock|0,37.0,0.001222420
Up Clock @ waitClock|0,37.5,0.001241292
Up Clock @ waitClock|0,38.0,0.001260120
Up Clock @ waitClock|0,38.5,0.001278904
Up Clock @ waitClock|0,39.0,0.001297643
Up Clock @ waitClock|0,39.5,0.001316337
Up Clock @ waitClock|0,40.0,0.001334986
Up Clock @ waitClock|0,40.5,0.001353589
Up Clock @ waitClock|0,41.0,0.001372147
Up Clock @ waitClock|0,41.5,0.001390659
Up Clock @ waitClock|0,42.0,0.001409124
Up Clock @ waitClock|0,42.5,0.001427543
Up Clock @ waitClock|0,43.0,0.001445916
Up Clock @ waitClock|0,43.5,0.001464243
Up Clock @ waitClock|0,44.0,0.001482523
Up Clock @ waitClock|0,44.5,0.001500756
Up Clock @ waitClock|0,45.0,0.001518942
Up Clock @ waitClock|0,45.5,0.001537082
Up Clock @ waitClock|0,46.0,0.001555175
Up Clock @ waitClock|0,46.5,0.001573221
Up Clock @ waitClock|0,47.0,0.001591220
Up Clock @ waitClock|0,47.5,0.001609173
Up Clock @ waitClock|0,48.0,0.001627078
Up Clock @ waitClock|0,48.5,0.001644937
Up Clock @ waitClock|0,49.0,0.001662748
Up Clock @ waitClock|0,49.5,0.001680513
Up Clock @ waitClock|0,50.0,0.001698231
Up Clock @ waitClock|0,50.5,0.001715903
Up Clock @ waitClock|0,51.0,0.001733528
Up Clock @ waitClock|0,51.5,0.001751106
Up Clock @ waitClock|0,52.0,0.001768638
Up Clock @ waitClock|0,52.5,0.001786123
Up Clock @ waitClock|0,53.0,0.001803561
Up Clock @ waitClock|0,53.5,0.001820954
Up Clock @ waitClock|0,54.0,0.001838300
Up Clock @ waitClock|0,54.5,0.001855599
Up Clock @ waitClock|0,55.0,0.001872853
Up Clock @ waitClock|0,55.5,0.001890061
Up Clock @ waitClock|0,56.0,0.001907222
Up Clock @ waitClock|0,56.5,0.001924338
Up Clock @ waitClock|0,57.0,0.001941408
Up Clock @ waitClock|0,57.5,0.001958433
Up Clock @ waitClock|0,58.0,0.001975412
Up Clock @ waitClock|0,58.5,0.001992345
Up Clock @ waitClock|0,59.0,0.002009233
Up Clock @ waitClock|0,59.5,0.002026075
Up Clock @ waitClock|0,60.0,0.002042873
Up Clock @ waitClock|0,60.5,0.002059625
Up Clock @ waitClock|0,61.0,0.002076332
Up Clock @ waitClock|0,61.5,0.002092995
Up Clock @ waitClock|0,62.0,0.002109613
Up Clock @ waitClock|0,62.5,0.002126186
Up Clock @ waitClock|0,63.0,0.002142714
Up Clock @ waitClock|0,63.5,0.002159198
Up Clock @ waitClock|0,64.0,0.002175638
Up Clock @ waitClock|0,64.5,0.002192033
Up Clock @ waitClock|0,65.0,0.002208385
Up Clock @ waitClock|0,65.5,0.002224692
Up Clock @ waitClock|0,66.0,0.002240956
Up Clock @ waitClock|0,66.5,0.002257175
Up Clock @ waitClock|0,67.0,0.002273351
Up Clock @ waitClock|0,67.5,0.002289484
Up Clock @ waitClock|0,68.0,0.002305573
Up Clock @ waitClock|0,68.5,0.002321618
Up Clock @ waitClock|0,69.0,0.002337621
Up Clock @ waitClock|0,69.5,0.002353580
Up Clock @ waitClock|0,70.0,0.002369496
Up Clock @ waitClock|0,70.5,0.002385370
Up Clock @ waitClock|0,71.0,0.002401200
Up Clock @ waitClock|0,71.5,0.002416988
Up Clock @ waitClock|0,72.0,0.002432733
Up Clock @ waitClock|0,72.5,0.002448436
Up Clock @ waitClock|0,73.0,0.002464097
Up Clock @ waitClock|0,73.5,0.002479715
Up Clock @ waitClock|0,74.0,0.002495291
Up Clock @ waitClock|0,74.5,0.002510825
Up Clock @ waitClock|0,75.0,0.002526318
Up Clock @ waitClock|0,75.5,0.002541768
Up Clock @ waitClock|0,76.0,0.002557177
Up Clock @ waitClock|0,76.5,0.002572544
Up Clock @ waitClock|0,77.0,0.002587870
Up Clock @ waitClock|0,77.5,0.002603155
Up Clock @ waitClock|0,78.0,0.002618398
Up Clock @ waitClock|0,78.5,0.002633600
Up Clock @ waitClock|0,79.0,0.002648761
Up Clock @ waitClock|0,79.5,0.002663881
Up Clock @ waitClock|0,80.0,0.002678961
Up Clock @ waitClock|0,80.5,0.002694000
Up Clock @ waitClock|0,81.0,0.002708998
Up Clock @ waitClock|0,81.5,0.002723955
Up Clock @ waitClock|0,82.0,0.002738873
Up Clock @ waitClock|0,82.5,0.002753750
Up Clock @ waitClock|0,83.0,0.002768587
Up Clock @ waitClock|0,83.5,0.002783384
Up Clock @ waitClock|0,84.0,0.002798141
Up Clock @ waitClock|0,84.5,0.002812858
Up Clock @ waitClock|0,85.0,0.002827535
Up Clock @ waitClock|0,85.5,0.002842173
Up Clock @ waitClock|0,86.0,0.002856772
Up Clock @ waitClock|0,86.5,0.002871331
Up Clock @ waitClock|0,87.0,0.002885850
Up Clock @ waitClock|0,87.5,0.002900331
Up Clock @ waitClock|0,88.0,0.002914772
Up Clock @ waitClock|0,88.5,0.002929175
Up Clock @ waitClock|0,89.0,0.002943538
Up Clock @ waitClock|0,89.5,0.002957863
Up Clock @ waitClock|0,90.0,0.002972149
Up Clock @ waitClock|0,90.5,0.002986397
Up Clock @ waitClock|0,91.0,0.003000606
Up Clock @ waitClock|0,91.5,0.003014777
Up Clock @ waitClock|0,92.0,0.003028909
Up Clock @ waitClock|0,92.5,0.003043004
Up Clock @ waitClock|0,93.0,0.003057060
Up Clock @ waitClock|0,93.5,0.003071079
Up Clock @ waitClock|0,94.0,0.003085059
